更新日期,#genre#
CCTV1,http://117.69.43.137:4022/rtp/238.1.78.166:7200$IPV4•线路11
CCTV1,http://171.213.234.216:8089/rtp/239.93.0.58:5140$IPV4•线路12
CCTV1,http://183.160.35.31:4022/rtp/238.1.78.166:7200$IPV4•线路13
CCTV1,http://58.57.40.22:9901/tsfile/live/0001_1.m3u8$IPV4•线路14
CCTV1,http://play.kankanlive.com/live/1661761962676984.m3u8$IPV4•线路15
CCTV1,http://112.123.206.32:808/hls/1/index.m3u8$IPV4•线路16
CCTV1,http://8.138.7.223/【公众号：榴芒电视】/cctv1.m3u8$IPV4•线路17
CCTV1,http://183.11.239.36:808/hls/19/index.m3u8$IPV4•线路18
CCTV1,http://120.211.62.180:8000/hls/1/index.m3u8$IPV4•线路19
CCTV1,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv1.flv$IPV4•线路20
CCTV1,http://php.cqshushu.ggff.net/jzb.php?id=cctv1&公众号【医工学习日志】$IPV4•线路21
CCTV1,http://111.43.126.240:9003/hls/13/index.m3u8$IPV4•线路22
CCTV2,http://113.101.244.11:10000/rtp/239.253.43.17:5146$IPV4•线路1
CCTV2,http://113.101.244.11:10000/rtp/239.77.0.137:5146$IPV4•线路2
CCTV2,http://113.101.244.11:10000/rtp/239.77.1.158:5146$IPV4•线路3
CCTV2,http://113.102.83.97:4022/rtp/239.253.43.17:5146$IPV4•线路4
CCTV2,http://113.102.83.97:4022/rtp/239.77.0.137:5146$IPV4•线路5
CCTV2,http://113.102.83.97:4022/rtp/239.77.1.158:5146$IPV4•线路6
CCTV2,http://117.69.43.137:4022/rtp/238.1.78.235:7752$IPV4•线路7
CCTV2,http://171.213.234.216:8089/rtp/239.93.1.23:6000$IPV4•线路8
CCTV2,http://183.160.35.31:4022/rtp/238.1.78.235:7752$IPV4•线路9
CCTV2,http://58.57.40.22:9901/tsfile/live/1001_1.m3u8$IPV4•线路10
CCTV2,http://112.123.206.32:808/hls/2/index.m3u8$IPV4•线路11
CCTV2,http://183.11.239.36:808/hls/20/index.m3u8$IPV4•线路12
CCTV2,http://120.76.248.139/live/bfgd/4200000061.m3u8$IPV4•线路13
CCTV2,http://112.46.85.60:8009/hls/502/index.m3u8$IPV4•线路14
CCTV2,http://120.211.62.180:8000/hls/2/index.m3u8$IPV4•线路15
CCTV2,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv2.flv$IPV4•线路16
CCTV2,http://php.cqshushu.ggff.net/jzb.php?id=cctv2&公众号【医工学习日志】$IPV4•线路17
CCTV2,http://111.43.126.240:9003/hls/14/index.m3u8$IPV4•线路18
CCTV3,http://113.101.244.11:10000/rtp/239.77.0.169:5146$IPV4•线路1
CCTV3,http://113.101.244.11:10000/rtp/239.77.0.175:5146$IPV4•线路2
CCTV3,http://113.102.83.97:4022/rtp/239.77.0.169:5146$IPV4•线路3
CCTV3,http://113.102.83.97:4022/rtp/239.77.0.175:5146$IPV4•线路4
CCTV3,http://117.69.43.137:4022/rtp/238.1.78.170:7232$IPV4•线路5
CCTV3,http://171.213.234.216:8089/rtp/239.93.0.109:5140$IPV4•线路6
CCTV3,http://183.160.35.31:4022/rtp/238.1.78.170:7232$IPV4•线路7
CCTV3,http://58.57.40.22:9901/tsfile/live/1002_1.m3u8$IPV4•线路8
CCTV3,http://gmxw.7766.org:808/hls/91/index.m3u8$IPV4•线路9
CCTV3,http://183.11.239.36:808/hls/91/index.m3u8$IPV4•线路10
CCTV3,http://120.76.248.139/live/bfgd/4200000062.m3u8$IPV4•线路11
CCTV3,http://112.46.85.60:8009/hls/3/index.m3u8$IPV4•线路12
CCTV3,https://tvpull.careryun.com/live/02b04ee89a7bea25b7778c181285fd0b.m3u8?txSecret=7e4ec46581a0e079a32202ea984c8428&txTime=68f4d75a$IPV4•线路13
CCTV3,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv3.flv$IPV4•线路14
CCTV3,http://php.cqshushu.ggff.net/jzb.php?id=cctv3&公众号【医工学习日志】$IPV4•线路15
CCTV3,http://111.43.126.240:9003/hls/15/index.m3u8$IPV4•线路16
CCTV4,http://113.101.244.11:10000/rtp/239.253.43.120:5146$IPV4•线路1
CCTV4,http://113.101.244.11:10000/rtp/239.253.43.121:5146$IPV4•线路2
CCTV4,http://113.101.244.11:10000/rtp/239.77.0.78:5146$IPV4•线路3
CCTV4,http://113.101.244.11:10000/rtp/239.77.1.163:5146$IPV4•线路4
CCTV4,http://113.101.244.11:10000/rtp/239.77.1.166:5146$IPV4•线路5
CCTV4,http://113.102.83.97:4022/rtp/239.253.43.120:5146$IPV4•线路6
CCTV4,http://113.102.83.97:4022/rtp/239.253.43.121:5146$IPV4•线路7
CCTV4,http://113.102.83.97:4022/rtp/239.77.0.78:5146$IPV4•线路8
CCTV4,http://113.102.83.97:4022/rtp/239.77.1.163:5146$IPV4•线路9
CCTV4,http://113.102.83.97:4022/rtp/239.77.1.166:5146$IPV4•线路10
CCTV4,http://117.69.43.137:4022/rtp/238.1.78.236:7760$IPV4•线路11
CCTV4,http://171.213.234.216:8089/rtp/239.93.1.105:5140$IPV4•线路12
CCTV4,http://183.160.35.31:4022/rtp/238.1.78.236:7760$IPV4•线路13
CCTV4,http://58.57.40.22:9901/tsfile/live/1003_1.m3u8$IPV4•线路14
CCTV4,http://74.91.26.218:82/live/cctv4hd.m3u8$IPV4•线路15
CCTV4,https://dash2.antik.sk/live/test_cctv_tizen/playlist.m3u8$IPV4•线路16
CCTV4,http://183.11.239.36:808/hls/22/index.m3u8$IPV4•线路17
CCTV4,http://183.11.239.36:808/hls/77/index.m3u8$IPV4•线路18
CCTV4,http://120.211.62.180:8000/hls/4/index.m3u8$IPV4•线路19
CCTV4,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv4.flv$IPV4•线路20
CCTV4,http://php.cqshushu.ggff.net/jzb.php?id=cctv4&公众号【医工学习日志】$IPV4•线路21
CCTV4,http://111.43.126.240:9003/hls/16/index.m3u8$IPV4•线路22
CCTV5,http://113.101.244.11:10000/rtp/239.77.0.170:5146$IPV4•线路1
CCTV5,http://113.101.244.11:10000/rtp/239.77.0.177:5146$IPV4•线路2
CCTV5,http://113.102.83.97:4022/rtp/239.77.0.170:5146$IPV4•线路3
CCTV5,http://113.102.83.97:4022/rtp/239.77.0.177:5146$IPV4•线路4
CCTV5,http://117.69.43.137:4022/rtp/238.1.78.171:7240$IPV4•线路5
CCTV5,http://171.213.234.216:8089/rtp/239.93.42.37:5140$IPV4•线路6
CCTV5,http://183.160.35.31:4022/rtp/238.1.78.171:7240$IPV4•线路7
CCTV5,http://58.57.40.22:9901/tsfile/live/1004_1.m3u8$IPV4•线路8
CCTV5,http://gmxw.7766.org:808/hls/93/index.m3u8$IPV4•线路9
CCTV5,http://183.11.239.36:808/hls/93/index.m3u8$IPV4•线路10
CCTV5,http://120.76.248.139/live/bfgd/4200000064.m3u8$IPV4•线路11
CCTV5,http://112.46.85.60:8009/hls/503/index.m3u8$IPV4•线路12
CCTV5,https://tvpull.careryun.com/live/2fe3f8cc14c276a4d713fd6b9842e787.m3u8?txSecret=2ad58f18cd715554961a95bc236e6838&txTime=68f4d9d8$IPV4•线路13
CCTV5,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv5.flv$IPV4•线路14
CCTV5,http://php.cqshushu.ggff.net/jzb.php?id=cctv5&公众号【医工学习日志】$IPV4•线路15
CCTV5,http://111.43.126.240:9003/hls/17/index.m3u8$IPV4•线路16
CCTV5+,http://58.57.40.22:9901/tsfile/live/1005_1.m3u8$IPV4•线路1
CCTV5+,http://74.91.26.218:82/live/cctv5p.m3u8$IPV4•线路2
CCTV5+,http://120.76.248.139/live/bfgd/4200000246.m3u8$IPV4•线路3
CCTV5+,http://cssbyd.imwork.net:8082/hls/6/index.m3u8$IPV4•线路4
CCTV5+,https://piccpndali.v.myalicdn.com/audio/cctv5plus_2.m3u8$IPV4•线路5
CCTV5+,http://120.211.62.180:8000/hls/18/index.m3u8$IPV4•线路6
CCTV5+,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv5p.flv$IPV4•线路7
CCTV5+,http://php.cqshushu.ggff.net/jzb.php?id=cctv5plus&公众号【医工学习日志】$IPV4•线路8
CCTV5+,http://111.43.126.240:9003/hls/18/index.m3u8$IPV4•线路9
CCTV6,http://113.101.244.11:10000/rtp/239.77.0.171:5146$IPV4•线路1
CCTV6,http://113.101.244.11:10000/rtp/239.77.0.178:5146$IPV4•线路2
CCTV6,http://113.102.83.97:4022/rtp/239.77.0.171:5146$IPV4•线路3
CCTV6,http://113.102.83.97:4022/rtp/239.77.0.178:5146$IPV4•线路4
CCTV6,http://117.69.43.137:4022/rtp/238.1.78.172:7248$IPV4•线路5
CCTV6,http://171.213.234.216:8089/rtp/239.93.42.38:5140$IPV4•线路6
CCTV6,http://183.160.35.31:4022/rtp/238.1.78.172:7248$IPV4•线路7
CCTV6,http://58.57.40.22:9901/tsfile/live/1006_1.m3u8$IPV4•线路8
CCTV6,http://183.11.239.36:808/hls/94/index.m3u8$IPV4•线路9
CCTV6,http://120.76.248.139/live/bfgd/4200000065.m3u8$IPV4•线路10
CCTV6,https://piccpndali.v.myalicdn.com/audio/cctv6_2.m3u8$IPV4•线路11
CCTV6,http://182.150.23.74:808/hls/6/index.m3u8$IPV4•线路12
CCTV6,http://www.dsk.cc/php/bfgd.php?id=cctv6&m.m3u8$IPV4•线路13
CCTV6,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv6.flv$IPV4•线路14
CCTV6,http://php.cqshushu.ggff.net/jzb.php?id=cctv6&公众号【医工学习日志】$IPV4•线路15
CCTV6,http://111.43.126.240:9003/hls/19/index.m3u8$IPV4•线路16
CCTV7,http://113.101.244.11:10000/rtp/239.77.0.138:5146$IPV4•线路1
CCTV7,http://113.101.244.11:10000/rtp/239.77.1.159:5146$IPV4•线路2
CCTV7,http://113.101.244.11:10000/rtp/239.77.1.167:5146$IPV4•线路3
CCTV7,http://113.102.83.97:4022/rtp/239.77.0.138:5146$IPV4•线路4
CCTV7,http://113.102.83.97:4022/rtp/239.77.1.159:5146$IPV4•线路5
CCTV7,http://113.102.83.97:4022/rtp/239.77.1.167:5146$IPV4•线路6
CCTV7,http://117.69.43.137:4022/rtp/238.1.78.239:7784$IPV4•线路7
CCTV7,http://171.213.234.216:8089/rtp/239.93.1.67:5140$IPV4•线路8
CCTV7,http://183.160.35.31:4022/rtp/238.1.78.239:7784$IPV4•线路9
CCTV7,http://23.237.228.134/live5/CCTV7.m3u8$IPV4•线路10
CCTV7,http://58.57.40.22:9901/tsfile/live/1007_1.m3u8$IPV4•线路11
CCTV7,http://8.138.7.223/tv/cctv7.m3u8$IPV4•线路12
CCTV7,http://8.138.7.223/【公众号：榴芒电视】/cctv7.m3u8$IPV4•线路13
CCTV7,http://183.11.239.36:808/hls/25/index.m3u8$IPV4•线路14
CCTV7,http://120.211.62.180:8000/hls/7/index.m3u8$IPV4•线路15
CCTV7,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv7.flv$IPV4•线路16
CCTV7,http://php.cqshushu.ggff.net/jzb.php?id=cctv7&公众号【医工学习日志】$IPV4•线路17
CCTV7,http://111.43.126.240:9003/hls/20/index.m3u8$IPV4•线路18
CCTV8,http://113.101.244.11:10000/rtp/239.77.0.172:5146$IPV4•线路1
CCTV8,http://113.101.244.11:10000/rtp/239.77.0.181:5146$IPV4•线路2
CCTV8,http://113.102.83.97:4022/rtp/239.77.0.172:5146$IPV4•线路3
CCTV8,http://113.102.83.97:4022/rtp/239.77.0.181:5146$IPV4•线路4
CCTV8,http://117.69.43.137:4022/rtp/238.1.78.173:7256$IPV4•线路5
CCTV8,http://171.213.234.216:8089/rtp/239.93.42.39:5140$IPV4•线路6
CCTV8,http://183.160.35.31:4022/rtp/238.1.78.173:7256$IPV4•线路7
CCTV8,http://58.57.40.22:9901/tsfile/live/1008_1.m3u8$IPV4•线路8
CCTV8,http://iptv77.iptv66.eu.org:35455/gaoma/cctv8.m3u8$IPV4•线路9
CCTV8,http://gmxw.7766.org:808/hls/96/index.m3u8$IPV4•线路10
CCTV8,http://183.11.239.36:808/hls/96/index.m3u8$IPV4•线路11
CCTV8,http://120.76.248.139/live/bfgd/4200000066.m3u8$IPV4•线路12
CCTV8,http://www.dsk.cc/php/bfgd.php?id=cctv8&m.m3u8$IPV4•线路13
CCTV8,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv8.flv$IPV4•线路14
CCTV8,http://php.cqshushu.ggff.net/jzb.php?id=cctv8&公众号【医工学习日志】$IPV4•线路15
CCTV8,http://111.43.126.240:9003/hls/21/index.m3u8$IPV4•线路16
CCTV9,http://113.101.244.11:10000/rtp/239.77.0.135:5146$IPV4•线路1
CCTV9,http://113.101.244.11:10000/rtp/239.77.1.160:5146$IPV4•线路2
CCTV9,http://113.101.244.11:10000/rtp/239.77.1.168:5146$IPV4•线路3
CCTV9,http://113.102.83.97:4022/rtp/239.77.0.135:5146$IPV4•线路4
CCTV9,http://113.102.83.97:4022/rtp/239.77.1.160:5146$IPV4•线路5
CCTV9,http://113.102.83.97:4022/rtp/239.77.1.168:5146$IPV4•线路6
CCTV9,http://117.69.43.137:4022/rtp/238.1.78.240:7792$IPV4•线路7
CCTV9,http://171.213.234.216:8089/rtp/239.93.1.24:5140$IPV4•线路8
CCTV9,http://183.160.35.31:4022/rtp/238.1.78.240:7792$IPV4•线路9
CCTV9,http://58.57.40.22:9901/tsfile/live/1009_1.m3u8$IPV4•线路10
CCTV9,http://23.237.228.134/live5/CCTV9.m3u8$IPV4•线路11
CCTV9,http://183.11.239.36:808/hls/27/index.m3u8$IPV4•线路12
CCTV9,http://120.76.248.139/live/bfgd/4200000128.m3u8$IPV4•线路13
CCTV9,http://112.46.85.60:8009/hls/509/index.m3u8$IPV4•线路14
CCTV9,http://120.211.62.180:8000/hls/9/index.m3u8$IPV4•线路15
CCTV9,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv9.flv$IPV4•线路16
CCTV9,http://php.cqshushu.ggff.net/jzb.php?id=cctv9&公众号【医工学习日志】$IPV4•线路17
CCTV9,http://111.43.126.240:9003/hls/22/index.m3u8$IPV4•线路18
CCTV10,http://113.101.244.11:10000/rtp/239.77.0.134:5146$IPV4•线路1
CCTV10,http://113.101.244.11:10000/rtp/239.77.1.113:5146$IPV4•线路2
CCTV10,http://113.101.244.11:10000/rtp/239.77.1.169:5146$IPV4•线路3
CCTV10,http://113.102.83.97:4022/rtp/239.77.0.134:5146$IPV4•线路4
CCTV10,http://113.102.83.97:4022/rtp/239.77.1.113:5146$IPV4•线路5
CCTV10,http://113.102.83.97:4022/rtp/239.77.1.169:5146$IPV4•线路6
CCTV10,http://117.69.43.137:4022/rtp/238.1.78.241:7800$IPV4•线路7
CCTV10,http://171.213.234.216:8089/rtp/239.93.1.28:5140$IPV4•线路8
CCTV10,http://183.160.35.31:4022/rtp/238.1.78.241:7800$IPV4•线路9
CCTV10,http://58.57.40.22:9901/tsfile/live/1010_1.m3u8$IPV4•线路10
CCTV10,http://183.11.239.36:808/hls/28/index.m3u8$IPV4•线路11
CCTV10,http://120.76.248.139/live/bfgd/4200000129.m3u8$IPV4•线路12
CCTV10,https://piccpndali.v.myalicdn.com/audio/cctv10_2.m3u8$IPV4•线路13
CCTV10,http://182.150.23.74:808/hls/10/index.m3u8$IPV4•线路14
CCTV10,http://120.211.62.180:8000/hls/10/index.m3u8$IPV4•线路15
CCTV10,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv10.flv$IPV4•线路16
CCTV10,http://php.cqshushu.ggff.net/jzb.php?id=cctv10&公众号【医工学习日志】$IPV4•线路17
CCTV10,http://111.43.126.240:9003/hls/23/index.m3u8$IPV4•线路18
CCTV11,http://113.101.244.11:10000/rtp/239.77.1.238:5146$IPV4•线路1
CCTV11,http://113.102.83.97:4022/rtp/239.77.1.238:5146$IPV4•线路2
CCTV11,http://117.69.43.137:4022/rtp/238.1.78.206:7502$IPV4•线路3
CCTV11,http://171.213.234.216:8089/rtp/239.93.0.102:5140$IPV4•线路4
CCTV11,http://183.160.35.31:4022/rtp/238.1.78.206:7502$IPV4•线路5
CCTV11,http://58.57.40.22:9901/tsfile/live/1011_1.m3u8$IPV4•线路6
CCTV11,http://183.11.239.36:808/hls/29/index.m3u8$IPV4•线路7
CCTV11,http://120.76.248.139/live/bfgd/4200000130.m3u8$IPV4•线路8
CCTV11,https://piccpndali.v.myalicdn.com/audio/cctv11_2.m3u8$IPV4•线路9
CCTV11,http://182.150.23.74:808/hls/11/index.m3u8$IPV4•线路10
CCTV11,http://120.211.62.180:8000/hls/11/index.m3u8$IPV4•线路11
CCTV11,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv11.flv$IPV4•线路12
CCTV11,http://php.cqshushu.ggff.net/jzb.php?id=cctv11&公众号【医工学习日志】$IPV4•线路13
CCTV11,http://111.43.126.240:9003/hls/24/index.m3u8$IPV4•线路14
CCTV12,http://113.101.244.11:10000/rtp/239.77.0.136:5146$IPV4•线路1
CCTV12,http://113.101.244.11:10000/rtp/239.77.1.109:5146$IPV4•线路2
CCTV12,http://113.101.244.11:10000/rtp/239.77.1.10:5146$IPV4•线路3
CCTV12,http://113.101.244.11:10000/rtp/239.77.1.170:5146$IPV4•线路4
CCTV12,http://113.102.83.97:4022/rtp/239.77.0.136:5146$IPV4•线路5
CCTV12,http://113.102.83.97:4022/rtp/239.77.1.109:5146$IPV4•线路6
CCTV12,http://113.102.83.97:4022/rtp/239.77.1.10:5146$IPV4•线路7
CCTV12,http://113.102.83.97:4022/rtp/239.77.1.170:5146$IPV4•线路8
CCTV12,http://117.69.43.137:4022/rtp/238.1.78.242:7808$IPV4•线路9
CCTV12,http://171.213.234.216:8089/rtp/239.93.1.30:8124$IPV4•线路10
CCTV12,http://183.160.35.31:4022/rtp/238.1.78.242:7808$IPV4•线路11
CCTV12,http://58.57.40.22:9901/tsfile/live/1012_1.m3u8$IPV4•线路12
CCTV12,http://183.11.239.36:808/hls/30/index.m3u8$IPV4•线路13
CCTV12,http://120.76.248.139/live/bfgd/4200000131.m3u8$IPV4•线路14
CCTV12,http://112.46.85.60:8009/hls/507/index.m3u8$IPV4•线路15
CCTV12,https://piccpndali.v.myalicdn.com/audio/cctv12_2.m3u8$IPV4•线路16
CCTV12,http://120.211.62.180:8000/hls/12/index.m3u8$IPV4•线路17
CCTV12,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv12.flv$IPV4•线路18
CCTV12,http://php.cqshushu.ggff.net/jzb.php?id=cctv12&公众号【医工学习日志】$IPV4•线路19
CCTV12,http://111.43.126.240:9003/hls/25/index.m3u8$IPV4•线路20
CCTV13,http://113.101.244.11:10000/rtp/239.253.43.196:5146$IPV4•线路1
CCTV13,http://113.101.244.11:10000/rtp/239.77.0.188:5146$IPV4•线路2
CCTV13,http://113.102.83.97:4022/rtp/239.253.43.196:5146$IPV4•线路3
CCTV13,http://113.102.83.97:4022/rtp/239.77.0.188:5146$IPV4•线路4
CCTV13,http://117.69.43.137:4022/rtp/238.1.79.35:4392$IPV4•线路5
CCTV13,http://171.213.234.216:8089/rtp/239.93.0.66:5140$IPV4•线路6
CCTV13,http://183.160.35.31:4022/rtp/238.1.79.35:4392$IPV4•线路7
CCTV13,http://58.57.40.22:9901/tsfile/live/1013_1.m3u8$IPV4•线路8
CCTV13,http://8.138.7.223/【公众号：榴芒电视】/cctv13.m3u8$IPV4•线路9
CCTV13,http://183.11.239.36:808/hls/31/index.m3u8$IPV4•线路10
CCTV13,http://120.76.248.139/live/bfgd/4200000067.m3u8$IPV4•线路11
CCTV13,https://piccpndali.v.myalicdn.com/audio/cctv13_2.m3u8$IPV4•线路12
CCTV13,http://120.211.62.180:8000/hls/13/index.m3u8$IPV4•线路13
CCTV13,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv13.flv$IPV4•线路14
CCTV13,http://php.cqshushu.ggff.net/jzb.php?id=cctv13&公众号【医工学习日志】$IPV4•线路15
CCTV13,http://111.43.126.240:9003/hls/26/index.m3u8$IPV4•线路16
CCTV14,http://113.101.244.11:10000/rtp/239.77.0.133:5146$IPV4•线路1
CCTV14,http://113.101.244.11:10000/rtp/239.77.1.161:5146$IPV4•线路2
CCTV14,http://113.101.244.11:10000/rtp/239.77.1.171:5146$IPV4•线路3
CCTV14,http://113.102.83.97:4022/rtp/239.77.0.133:5146$IPV4•线路4
CCTV14,http://113.102.83.97:4022/rtp/239.77.1.161:5146$IPV4•线路5
CCTV14,http://113.102.83.97:4022/rtp/239.77.1.171:5146$IPV4•线路6
CCTV14,http://117.69.43.137:4022/rtp/238.1.78.243:7816$IPV4•线路7
CCTV14,http://171.213.234.216:8089/rtp/239.93.1.29:6000$IPV4•线路8
CCTV14,http://183.160.35.31:4022/rtp/238.1.78.243:7816$IPV4•线路9
CCTV14,http://120.76.248.139/live/bfgd/4200000132.m3u8$IPV4•线路10
CCTV14,https://piccpndali.v.myalicdn.com/audio/cctv14_2.m3u8$IPV4•线路11
CCTV14,http://182.150.23.74:808/hls/14/index.m3u8$IPV4•线路12
CCTV14,http://61.136.172.236:9901/tsfile/live/0014_1.m3u8$IPV4•线路13
CCTV14,http://123.129.70.178:9901/tsfile/live/0014_1.m3u8$IPV4•线路14
CCTV14,http://120.211.62.180:8000/hls/14/index.m3u8$IPV4•线路15
CCTV14,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv14.flv$IPV4•线路16
CCTV14,http://php.cqshushu.ggff.net/jzb.php?id=cctv14&公众号【医工学习日志】$IPV4•线路17
CCTV14,http://111.43.126.240:9003/hls/27/index.m3u8$IPV4•线路18
CCTV15,http://113.101.244.11:10000/rtp/239.77.1.239:5146$IPV4•线路1
CCTV15,http://113.102.83.97:4022/rtp/239.77.1.239:5146$IPV4•线路2
CCTV15,http://117.69.43.137:4022/rtp/238.1.78.222:7648$IPV4•线路3
CCTV15,http://183.160.35.31:4022/rtp/238.1.78.222:7648$IPV4•线路4
CCTV15,http://58.57.40.22:9901/tsfile/live/1015_1.m3u8$IPV4•线路5
CCTV15,http://gmxw.7766.org:808/hls/102/index.m3u8$IPV4•线路6
CCTV15,http://183.11.239.36:808/hls/102/index.m3u8$IPV4•线路7
CCTV15,http://120.76.248.139/live/bfgd/4200000133.m3u8$IPV4•线路8
CCTV15,https://piccpndali.v.myalicdn.com/audio/cctv15_2.m3u8$IPV4•线路9
CCTV15,http://120.211.62.180:8000/hls/15/index.m3u8$IPV4•线路10
CCTV15,http://push-rtmp-hs-spe-f5.douyincdn.com/live/cctv15.flv$IPV4•线路11
CCTV15,http://php.cqshushu.ggff.net/jzb.php?id=cctv15&公众号【医工学习日志】$IPV4•线路12
CCTV15,http://111.43.126.240:9003/hls/28/index.m3u8$IPV4•线路13
CCTV16,http://113.101.244.11:10000/rtp/239.77.0.165:5146$IPV4•线路1
